journey_id,booking_date,checkin_date,checkout_date,ota_id,language,is_in_app,item_id
107724,2019-05-03,2019-05-05,2019-05-06,482,en,False,39779
107725,2019-05-04,2019-05-14,2019-05-15,664,ja,False,3181936
107726,2019-05-02,2019-05-04,2019-05-05,820,nl,False,85532
107727,2019-05-05,2019-05-09,2019-05-10,482,pt,False,39779
107729,2019-05-02,2019-05-07,2019-05-10,860,de,False,34845
107733,2019-05-01,2019-05-01,2019-05-02,267,it,False,1689661
107734,2019-05-02,2019-05-18,2019-05-19,1304,en,False,3139362
107736,2019-05-02,2019-05-02,2019-05-03,2534,en,False,47103
107737,2019-05-03,2019-05-17,2019-05-19,482,hu,False,7888980
107740,2019-05-03,2019-05-29,2019-05-31,482,nl,False,432616
107741,2019-04-30,2019-05-03,2019-05-05,482,fi,False,3498820
107744,2019-04-30,2019-05-27,2019-05-28,1304,en,False,1810191
107745,2019-05-03,2019-05-03,2019-05-05,1304,en,False,44542
107747,2019-05-06,2019-05-07,2019-05-10,2242,en,False,1472399
107748,2019-05-02,2019-05-22,2019-05-25,1304,en,False,1810191
107752,2019-04-30,2019-05-12,2019-05-14,482,es,False,4032432
107753,2019-05-03,2019-05-12,2019-05-13,1304,en,False,1810191
107754,2019-05-05,2019-05-16,2019-05-18,436,en,False,367191
107756,2019-05-08,2019-05-19,2019-05-21,1160,de,False,3067609
107758,2019-05-04,2019-05-27,2019-05-28,482,en,False,60561
107759,2019-05-02,2019-06-01,2019-06-03,2242,en,False,5064090
107760,2019-04-30,2019-05-21,2019-05-25,482,en,False,488031
107762,2019-05-01,2019-05-18,2019-05-19,1232,en,False,72567
107763,2019-05-02,2019-05-17,2019-05-19,1232,en,False,72567
107764,2019-05-01,2019-05-24,2019-05-27,257,en,False,79362
107765,2019-05-04,2019-05-26,2019-05-27,482,ja,False,3478116
107767,2019-04-30,2019-05-09,2019-05-11,257,en,False,79362
107768,2019-05-02,2019-05-08,2019-05-10,281,en,False,25596
107769,2019-05-02,2019-05-04,2019-05-05,1304,en,False,79362
107770,2019-05-01,2019-05-02,2019-05-03,946,en,False,1952415
107771,2019-05-02,2019-05-24,2019-05-26,1232,en,False,79362
107772,2019-05-03,2019-05-10,2019-05-12,1304,en,False,79362
107780,2019-05-05,2019-05-13,2019-05-16,482,en,False,44183
107783,2019-05-07,2019-05-25,2019-05-27,1304,en,False,79362
107786,2019-05-07,2019-05-25,2019-05-27,1304,en,False,79362
107790,2019-05-05,2019-05-08,2019-05-09,436,en,False,56223
107792,2019-05-02,2019-05-08,2019-05-10,482,en,False,2596300
107793,2019-04-30,2019-05-04,2019-05-06,482,en,False,2548036
107794,2019-05-05,2019-05-17,2019-05-18,436,en,False,200001
107795,2019-05-01,2019-05-15,2019-05-17,618,es,False,1080618
107796,2019-05-05,2019-05-16,2019-05-17,436,en,False,200001
107799,2019-05-08,2019-05-09,2019-05-10,482,nl,False,105460
107801,2019-05-04,2019-05-12,2019-05-13,2242,en,False,3899452
107803,2019-05-04,2019-05-04,2019-05-05,2242,en,False,3899452
107804,2019-05-05,2019-05-05,2019-05-06,2242,en,False,3899452
107806,2019-05-07,2019-05-18,2019-05-19,2242,en,False,3899452
107809,2019-05-04,2019-05-04,2019-05-05,482,en,False,397386
107811,2019-05-04,2019-05-04,2019-05-05,482,en,False,397386
107812,2019-05-06,2019-05-06,2019-05-07,482,sv,False,19574
107813,2019-05-03,2019-05-03,2019-05-07,2754,en,False,7914
107815,2019-05-05,2019-05-30,2019-05-31,482,es,False,18247
107816,2019-05-06,2019-05-11,2019-05-13,482,es,False,18247
107817,2019-05-06,2019-05-13,2019-05-17,2686,en,False,9924412
107818,2019-05-08,2019-06-01,2019-06-02,275,en,False,1212448
107820,2019-05-08,2019-05-31,2019-06-02,275,en,False,1212448
107825,2019-05-03,2019-05-03,2019-05-04,482,en,False,1173128
107827,2019-05-06,2019-05-07,2019-05-13,482,en,False,165078
107828,2019-05-04,2019-05-05,2019-05-06,1370,en,False,3372090
107829,2019-05-05,2019-05-11,2019-05-13,1232,en,False,47129
107830,2019-05-01,2019-05-04,2019-05-06,482,pt,False,1012519
107831,2019-05-01,2019-05-31,2019-06-03,860,en,False,1205076
107832,2019-05-08,2019-05-10,2019-05-12,2754,en,False,400811
107833,2019-05-03,2019-05-13,2019-05-17,482,en,False,2021655
107834,2019-04-30,2019-05-24,2019-05-26,263,da,False,2200792
107836,2019-05-08,2019-05-30,2019-06-03,664,en,False,1106854
107837,2019-05-02,2019-05-31,2019-06-06,2404,en,False,1032234
107838,2019-05-07,2019-05-18,2019-05-19,664,da,False,1106854
107840,2019-05-02,2019-05-29,2019-06-06,2060,en,False,5449178
107841,2019-05-02,2019-05-06,2019-05-08,482,pl,False,66073
107844,2019-05-01,2019-05-01,2019-05-02,482,en,False,1535813
107845,2019-05-01,2019-05-08,2019-05-09,1370,en,False,55027
107850,2019-04-30,2019-05-01,2019-05-07,1304,en,False,44775
107851,2019-05-01,2019-05-10,2019-05-11,482,en,False,44775
107852,2019-05-05,2019-05-17,2019-05-18,436,en,False,83862
107853,2019-04-30,2019-05-07,2019-05-10,482,tr,False,2582127
107854,2019-05-04,2019-05-07,2019-05-10,860,it,False,2582127
107857,2019-05-02,2019-05-30,2019-05-31,275,nl,False,49268
107859,2019-05-01,2019-05-02,2019-05-03,38,en,False,109920
107860,2019-05-02,2019-05-15,2019-05-16,275,da,False,49268
107861,2019-05-08,2019-05-16,2019-05-17,2028,en,False,109920
107862,2019-05-05,2019-05-21,2019-05-22,275,it,False,49268
107865,2019-05-06,2019-05-06,2019-05-10,482,en,False,76663
107867,2019-04-30,2019-05-13,2019-05-16,2704,de,False,13033
107870,2019-04-30,2019-05-12,2019-05-13,1304,en,False,8499
107871,2019-05-01,2019-05-03,2019-05-04,482,en,False,5707780
107872,2019-05-04,2019-05-09,2019-05-10,482,en,False,923647
107874,2019-04-30,2019-04-30,2019-05-01,482,en,False,56959
107877,2019-05-05,2019-05-11,2019-05-13,2060,es,False,138929
107878,2019-05-08,2019-05-23,2019-05-24,1712,nl,False,12142
107881,2019-05-03,2019-05-03,2019-05-05,482,pt,False,1180630
107884,2019-05-04,2019-05-04,2019-05-09,482,en,False,2153136
107885,2019-05-01,2019-05-05,2019-05-10,2242,en,False,5172650
107886,2019-05-03,2019-05-10,2019-05-12,1232,en,False,75128
107892,2019-05-05,2019-05-10,2019-05-12,436,en,False,372536
107894,2019-05-03,2019-05-05,2019-05-11,482,en,False,10246356
107896,2019-05-02,2019-05-30,2019-06-02,257,en,False,59633
107900,2019-05-08,2019-05-31,2019-06-03,482,en,False,7178
107901,2019-05-02,2019-05-22,2019-05-23,844,en,False,1273821
107902,2019-05-08,2019-05-12,2019-05-13,2534,en,False,1075250
107904,2019-05-08,2019-05-28,2019-05-31,2242,en,True,5011672
107905,2019-05-02,2019-05-29,2019-06-01,2242,en,False,5011672
107906,2019-05-04,2019-05-24,2019-05-26,482,en,False,2614402
107909,2019-05-07,2019-05-25,2019-05-26,1304,en,False,69067
107910,2019-05-03,2019-05-29,2019-06-01,482,en,False,3767280
107911,2019-04-30,2019-04-30,2019-05-01,482,es,False,3178876
107913,2019-05-06,2019-05-18,2019-05-19,2242,en,False,1400828
107914,2019-05-02,2019-05-13,2019-05-18,1232,en,False,8308
107915,2019-05-02,2019-05-04,2019-05-05,1232,en,False,2096340
107916,2019-05-08,2019-05-18,2019-05-19,1232,en,False,10692310
107917,2019-04-30,2019-05-07,2019-05-12,1806,es,False,137562
107919,2019-05-03,2019-05-13,2019-05-15,482,zh,False,98882
107920,2019-05-06,2019-05-15,2019-05-17,2196,es,False,10692310
107925,2019-05-08,2019-05-25,2019-05-26,1232,en,False,10692310
107929,2019-05-02,2019-05-04,2019-05-05,2242,en,False,5701650
107935,2019-05-03,2019-05-22,2019-05-26,2060,en,False,68804
107936,2019-05-02,2019-05-09,2019-05-10,2754,en,False,402201
107938,2019-05-08,2019-05-08,2019-05-09,2754,en,False,402201
107939,2019-05-01,2019-05-15,2019-05-19,1804,en,False,68804
107942,2019-05-08,2019-05-31,2019-06-02,2060,en,False,68804
107943,2019-05-07,2019-05-20,2019-05-24,64,en,False,1828041
107944,2019-05-01,2019-05-29,2019-05-30,482,es,False,447196
107945,2019-05-08,2019-05-14,2019-05-15,1758,de,False,124927
107948,2019-05-01,2019-05-24,2019-05-27,141,en,False,1828041
107949,2019-05-07,2019-05-26,2019-05-27,482,en,False,1560005
107950,2019-05-04,2019-05-04,2019-05-08,1820,en,False,1828041
107951,2019-05-04,2019-05-09,2019-05-10,482,en,False,65280
107952,2019-05-06,2019-05-28,2019-05-29,482,en,False,65280
107955,2019-05-05,2019-05-09,2019-05-11,482,en,False,7321408
107957,2019-05-04,2019-05-04,2019-05-05,482,fi,False,2774372
107959,2019-05-05,2019-05-07,2019-05-08,436,en,False,110372
107961,2019-05-06,2019-05-23,2019-05-24,482,en,False,3150222
107962,2019-05-03,2019-05-04,2019-05-05,482,fi,False,93151
107966,2019-04-30,2019-05-03,2019-05-05,2782,en,False,688241
107967,2019-05-01,2019-05-22,2019-05-27,2060,sv,False,688241
107968,2019-05-04,2019-05-31,2019-06-03,1512,nl,False,688241
107969,2019-05-07,2019-05-16,2019-05-17,482,en,False,70096
107970,2019-04-30,2019-05-03,2019-05-06,482,he,False,6655094
107972,2019-05-05,2019-05-24,2019-05-28,482,en,False,73402
107974,2019-04-30,2019-05-04,2019-05-05,2534,en,False,636981
107976,2019-05-07,2019-05-24,2019-05-26,275,en,False,50654
107977,2019-05-04,2019-05-04,2019-05-05,2242,en,True,7185562
107978,2019-05-02,2019-05-06,2019-05-07,664,en,False,70873
107979,2019-05-05,2019-05-28,2019-06-08,482,es,False,71801
107980,2019-05-05,2019-05-13,2019-05-20,436,en,False,12504
107983,2019-04-30,2019-05-09,2019-05-12,1232,en,False,1301711
107984,2019-05-01,2019-05-11,2019-05-12,2754,en,False,1301711
107985,2019-05-07,2019-05-09,2019-05-10,1370,en,False,1386700
107986,2019-05-08,2019-05-21,2019-05-22,2754,en,False,1301711
107988,2019-05-08,2019-05-08,2019-05-09,2242,en,False,2195848
107989,2019-05-02,2019-05-02,2019-05-03,2242,en,False,2195848
107990,2019-05-07,2019-05-07,2019-05-08,2242,en,False,2195848
107992,2019-05-07,2019-06-01,2019-06-06,860,nl,False,34805
107993,2019-05-08,2019-05-24,2019-05-26,482,pt,False,1328791
107994,2019-05-05,2019-05-17,2019-05-18,401,da,False,53971
107995,2019-05-06,2019-05-10,2019-05-13,482,sv,False,99214
107999,2019-04-30,2019-05-02,2019-05-04,482,en,False,10558582
108000,2019-05-07,2019-05-31,2019-06-02,2024,es,False,399306
108002,2019-05-01,2019-05-28,2019-05-29,482,en,False,1983003
108003,2019-05-06,2019-05-27,2019-05-28,2242,en,False,2841505
108005,2019-05-08,2019-05-31,2019-06-02,387,en,False,7164
108009,2019-05-05,2019-05-11,2019-05-12,436,en,False,1941359
108010,2019-05-01,2019-05-10,2019-05-13,1304,en,False,8379
108012,2019-05-05,2019-05-30,2019-06-02,860,de,False,52112
108015,2019-04-30,2019-05-04,2019-05-05,2028,en,False,102015
108016,2019-05-06,2019-05-20,2019-05-21,1370,en,False,102015
108017,2019-05-03,2019-05-05,2019-05-10,2060,en,False,110833
108019,2019-05-07,2019-05-09,2019-05-10,1370,en,False,102015
108021,2019-04-30,2019-05-04,2019-05-05,482,en,False,3152487
108022,2019-05-01,2019-05-15,2019-05-18,482,zh,False,6231542
108024,2019-05-01,2019-05-17,2019-05-19,1860,nl,False,2882838
108026,2019-05-03,2019-05-22,2019-05-25,482,en,False,9283226
108027,2019-05-07,2019-05-10,2019-05-11,482,en,False,69502
108029,2019-05-05,2019-05-06,2019-05-07,482,en,False,12722
108030,2019-05-05,2019-05-05,2019-05-06,482,en,False,1237992
108031,2019-05-07,2019-05-09,2019-05-12,664,en,False,3184892
108035,2019-05-08,2019-05-31,2019-06-04,482,en,False,44517
108036,2019-05-07,2019-05-10,2019-05-11,1304,en,False,75463
108037,2019-05-08,2019-05-29,2019-05-30,1806,en,False,2305480
108039,2019-05-08,2019-05-29,2019-05-30,1806,en,False,2305480
108041,2019-05-08,2019-05-11,2019-05-14,2242,en,False,11301222
108042,2019-05-06,2019-05-17,2019-05-19,860,es,False,35004
108043,2019-05-05,2019-05-12,2019-05-13,1370,en,False,109096
108044,2019-04-30,2019-05-25,2019-05-30,482,de,False,5800424
108045,2019-05-07,2019-05-10,2019-05-12,2686,en,False,9594202
108046,2019-04-30,2019-05-17,2019-05-19,482,en,False,67746
108047,2019-05-04,2019-05-21,2019-05-22,1304,en,False,67746
108048,2019-04-30,2019-05-05,2019-05-07,482,en,False,64887
108049,2019-05-07,2019-05-20,2019-05-21,1304,en,False,67746
108051,2019-05-05,2019-05-19,2019-05-20,482,en,False,64806
108052,2019-05-03,2019-05-06,2019-05-07,2242,en,False,6828088
108053,2019-04-30,2019-05-04,2019-05-06,482,en,False,64806
108054,2019-05-01,2019-05-03,2019-05-05,482,bg,False,3748268
108055,2019-05-07,2019-05-16,2019-05-17,2242,en,False,1719627
108056,2019-05-06,2019-05-11,2019-05-12,1946,en,False,175527
108057,2019-05-04,2019-05-31,2019-06-02,482,en,False,76688
108058,2019-05-03,2019-05-13,2019-05-14,2534,en,False,18963
108060,2019-05-03,2019-05-12,2019-05-14,860,pt,False,971903
108061,2019-05-04,2019-05-15,2019-05-17,482,en,False,5733
108063,2019-05-08,2019-05-09,2019-05-12,860,en,False,11409266
108065,2019-05-07,2019-05-16,2019-05-20,482,tr,False,6892832
108066,2019-05-01,2019-05-02,2019-05-06,2754,en,False,79878
108069,2019-05-03,2019-05-10,2019-05-12,482,en,False,79878
108070,2019-05-06,2019-05-08,2019-05-11,482,es,False,79386
108075,2019-05-07,2019-05-19,2019-05-24,1962,it,False,7171270
108076,2019-04-30,2019-05-02,2019-05-03,482,en,False,388161
108077,2019-05-06,2019-05-07,2019-05-08,482,en,False,1002547
108078,2019-05-07,2019-05-30,2019-06-03,1232,en,False,2686147
108079,2019-05-04,2019-05-06,2019-05-07,482,en,False,2583836
108080,2019-05-04,2019-05-25,2019-05-27,291,nl,False,3155612
108081,2019-05-05,2019-05-13,2019-05-15,482,sv,False,5101562
108082,2019-05-04,2019-05-11,2019-05-13,482,nl,False,170852
108083,2019-04-30,2019-05-02,2019-05-04,291,nl,False,3155612
108085,2019-05-02,2019-05-30,2019-06-01,291,nl,False,3155612
108088,2019-05-03,2019-05-04,2019-05-05,2686,en,False,10689532
108091,2019-05-08,2019-05-16,2019-05-18,1370,en,False,3140499
108092,2019-05-04,2019-05-04,2019-05-05,64,en,False,6818380
108093,2019-05-04,2019-05-04,2019-05-05,2172,en,False,8233768
108094,2019-05-08,2019-05-10,2019-05-11,946,en,False,4512930
108095,2019-05-04,2019-05-04,2019-05-05,2172,en,False,8233768
108096,2019-05-07,2019-05-23,2019-05-26,946,en,False,4512930
108097,2019-05-07,2019-05-12,2019-05-15,2172,en,True,8233768
108101,2019-05-06,2019-05-16,2019-05-17,482,en,False,58370
108102,2019-05-01,2019-05-28,2019-05-31,482,en,False,5211084
108103,2019-05-04,2019-05-10,2019-05-11,2242,en,True,11140346
108105,2019-05-03,2019-05-05,2019-05-09,696,de,False,149774
108106,2019-05-01,2019-05-24,2019-05-25,2028,en,False,2548028
108107,2019-05-07,2019-05-07,2019-05-10,482,en,False,62392
108108,2019-05-07,2019-05-07,2019-05-10,482,en,False,62392
108109,2019-05-01,2019-05-01,2019-05-02,860,en,False,8883
108110,2019-05-02,2019-05-03,2019-05-06,2242,en,False,7243802
108114,2019-04-30,2019-05-04,2019-05-06,482,en,False,1724797
108117,2019-05-06,2019-05-13,2019-05-14,2204,de,False,5238
108119,2019-05-04,2019-05-04,2019-05-07,2242,en,False,99551
108121,2019-05-06,2019-05-18,2019-05-19,1304,en,False,68998
108122,2019-05-05,2019-05-12,2019-05-14,436,en,False,1593205
108125,2019-05-04,2019-05-04,2019-05-06,482,en,False,58575
108126,2019-05-07,2019-05-11,2019-05-12,1304,en,False,68998
108129,2019-05-01,2019-05-09,2019-05-10,482,en,False,60519
108130,2019-05-03,2019-05-13,2019-05-14,482,de,False,13409
108132,2019-05-04,2019-05-14,2019-05-16,860,en,False,56270
108133,2019-05-06,2019-05-18,2019-05-19,482,en,False,887643
108134,2019-05-04,2019-05-31,2019-06-02,482,en,False,56270
108135,2019-05-06,2019-05-27,2019-05-28,482,en,False,56270
108136,2019-05-06,2019-05-19,2019-05-21,482,pt,False,104198
108137,2019-05-07,2019-05-19,2019-05-21,482,pt,False,104198
108138,2019-05-08,2019-05-11,2019-05-12,1158,nl,False,52345
108139,2019-05-02,2019-05-31,2019-06-03,482,da,False,979267
108140,2019-05-05,2019-05-05,2019-05-07,470,en,False,1954613
108141,2019-05-05,2019-05-05,2019-05-07,2686,en,False,11365724
108146,2019-04-30,2019-05-04,2019-05-07,2470,en,False,10412706
108147,2019-05-07,2019-05-22,2019-05-23,2242,en,False,11572412
108149,2019-05-01,2019-05-02,2019-05-03,1370,en,False,668571
108154,2019-05-03,2019-05-15,2019-05-17,2754,en,False,55917
108155,2019-05-02,2019-06-01,2019-06-03,470,en,False,40728
108156,2019-05-01,2019-05-05,2019-05-12,2754,en,False,55917
108157,2019-05-01,2019-05-22,2019-05-26,2754,en,False,55917
108158,2019-05-02,2019-06-01,2019-06-03,470,en,False,40728
108162,2019-05-08,2019-05-08,2019-05-10,2754,en,False,55917
108163,2019-05-07,2019-05-11,2019-05-12,2754,en,False,3151740
108164,2019-05-08,2019-05-11,2019-05-12,2754,en,False,3151740
108165,2019-05-01,2019-05-09,2019-05-10,2502,en,False,11331306
108166,2019-05-07,2019-05-21,2019-05-22,482,da,False,1205312
108170,2019-05-02,2019-05-16,2019-05-17,1370,en,False,98841
108172,2019-05-07,2019-06-01,2019-06-08,2060,en,False,95105
108174,2019-05-04,2019-05-05,2019-05-06,482,en,False,78282
108175,2019-04-30,2019-05-18,2019-05-19,141,en,False,102432
108176,2019-04-30,2019-05-06,2019-05-09,482,en,False,3483866
108177,2019-05-08,2019-05-10,2019-05-11,2242,en,False,3919334
108178,2019-05-05,2019-05-05,2019-05-08,1370,en,False,371296
108179,2019-05-07,2019-05-11,2019-05-14,482,es,False,52528
108180,2019-05-05,2019-05-05,2019-05-06,482,en,False,61305
108181,2019-05-02,2019-06-01,2019-06-02,482,en,False,1476031
108182,2019-05-01,2019-05-16,2019-05-19,482,en,False,1306934
108183,2019-05-01,2019-05-16,2019-05-19,482,en,False,1306934
108184,2019-05-05,2019-05-05,2019-05-06,2242,en,False,11153098
108187,2019-05-06,2019-05-24,2019-05-25,482,pt,False,49518
108188,2019-05-03,2019-05-17,2019-05-20,2686,en,False,2642954
108189,2019-05-02,2019-05-04,2019-05-05,482,en,False,131139
108190,2019-05-08,2019-05-10,2019-05-13,820,nl,False,1078240
108191,2019-05-06,2019-05-11,2019-05-12,482,en,False,839746
108193,2019-05-01,2019-05-17,2019-05-30,387,en,False,55319
108195,2019-04-30,2019-05-19,2019-05-20,482,en,False,66312
108197,2019-05-03,2019-05-07,2019-05-10,1232,en,False,42881
108199,2019-05-05,2019-05-19,2019-05-20,436,en,False,68222
108201,2019-05-04,2019-05-08,2019-05-11,64,en,False,80054
108202,2019-05-04,2019-05-04,2019-05-05,2686,en,False,5197094
108203,2019-05-05,2019-05-30,2019-06-01,482,tr,False,916985
108205,2019-04-30,2019-05-08,2019-05-09,1806,en,False,1478331
108206,2019-05-01,2019-05-26,2019-05-28,482,pt,False,6503942
108207,2019-05-06,2019-05-19,2019-05-22,2718,en,False,1333270
108210,2019-05-07,2019-05-10,2019-05-14,2242,en,False,5917294
108211,2019-05-04,2019-05-12,2019-05-13,1952,en,False,398796
108212,2019-05-03,2019-05-13,2019-05-14,2242,en,False,5917294
108213,2019-05-05,2019-05-11,2019-05-12,436,en,False,3139932
108214,2019-05-04,2019-06-01,2019-06-03,790,en,False,371046
108215,2019-05-08,2019-05-09,2019-05-11,1758,fi,False,8486328
108216,2019-05-02,2019-05-04,2019-05-05,2242,en,False,2591497
108219,2019-05-04,2019-05-04,2019-05-05,2242,en,False,1298389
108220,2019-05-07,2019-05-10,2019-05-11,1806,en,False,85860
108222,2019-05-05,2019-05-08,2019-05-10,436,en,False,1007269
108229,2019-05-05,2019-05-17,2019-05-20,436,en,False,1942577
108230,2019-04-30,2019-05-02,2019-05-03,482,es,False,6996512
108233,2019-04-30,2019-05-11,2019-05-12,1806,en,False,80240
108237,2019-05-02,2019-05-04,2019-05-05,1370,en,False,105336
108238,2019-05-02,2019-05-10,2019-05-12,1232,en,False,80135
108241,2019-05-05,2019-05-17,2019-05-19,2060,nl,False,39701
108242,2019-05-02,2019-05-04,2019-05-05,1232,en,False,75484
108244,2019-05-02,2019-05-10,2019-05-13,482,es,False,1215056
108245,2019-05-04,2019-05-17,2019-05-18,482,en,False,73131
108248,2019-05-03,2019-05-09,2019-05-10,482,en,False,79515
108249,2019-05-04,2019-05-06,2019-05-07,482,en,False,882429
108250,2019-05-03,2019-05-04,2019-05-05,2242,en,False,2471949
108251,2019-05-07,2019-05-10,2019-05-12,2242,en,False,2471949
108252,2019-05-07,2019-05-30,2019-05-31,2242,en,False,2471949
108254,2019-05-07,2019-05-30,2019-06-01,2242,en,False,2471949
108255,2019-05-03,2019-05-04,2019-05-05,482,en,False,66580
108258,2019-05-03,2019-05-19,2019-05-20,1232,en,False,66580
108259,2019-05-03,2019-05-28,2019-05-29,1304,en,False,62123
108261,2019-05-03,2019-05-05,2019-05-06,482,es,False,2387762
108266,2019-05-08,2019-05-31,2019-06-02,1232,en,False,66580
108267,2019-05-04,2019-05-06,2019-05-11,482,pt,False,157554
108268,2019-05-04,2019-05-06,2019-05-11,664,pt,False,157554
108269,2019-05-05,2019-05-20,2019-05-24,482,pl,False,41179
108270,2019-04-30,2019-05-27,2019-05-28,1758,fi,False,154010
108271,2019-05-05,2019-05-05,2019-05-07,482,en,False,103049
108272,2019-05-03,2019-05-13,2019-05-15,482,en,False,47984
108273,2019-05-07,2019-05-20,2019-05-24,664,en,False,3893332
108275,2019-05-02,2019-05-04,2019-05-05,482,en,False,1816475
108276,2019-05-03,2019-05-10,2019-05-12,482,en,False,44450
108277,2019-05-03,2019-05-04,2019-05-05,2242,en,False,4490102
108278,2019-05-03,2019-05-04,2019-05-06,2242,en,True,4490102
108282,2019-05-07,2019-05-07,2019-05-08,1758,fi,False,1089808
108287,2019-05-06,2019-05-07,2019-05-08,2686,en,False,4500338
108288,2019-05-03,2019-05-30,2019-06-03,482,fi,False,1887653
108292,2019-05-06,2019-05-07,2019-05-09,482,en,False,68840
108293,2019-05-06,2019-05-19,2019-05-24,387,en,False,7393
108294,2019-05-05,2019-05-13,2019-05-14,2082,de,False,6861676
108295,2019-05-08,2019-05-09,2019-05-10,860,en,False,7393
108296,2019-04-30,2019-06-01,2019-06-05,1758,de,False,1050346
108297,2019-05-03,2019-05-06,2019-05-08,2686,en,False,9836824
108298,2019-05-08,2019-05-23,2019-05-25,2754,en,False,488126
108299,2019-04-30,2019-04-30,2019-05-01,2754,en,False,8841
108300,2019-05-02,2019-05-10,2019-05-12,1232,en,False,59813
108302,2019-04-30,2019-05-14,2019-05-16,482,es,False,8841
108303,2019-05-01,2019-05-02,2019-05-03,482,en,False,926149
108305,2019-05-03,2019-05-06,2019-05-07,2534,es,False,8841
108306,2019-04-30,2019-05-27,2019-05-28,1232,en,False,56973
108307,2019-05-06,2019-05-12,2019-05-13,482,en,False,56973
108308,2019-05-05,2019-05-06,2019-05-07,1304,en,False,8841
108309,2019-05-04,2019-05-19,2019-05-20,1952,en,False,5820092
108311,2019-05-06,2019-05-08,2019-05-10,664,ja,False,1454239
108312,2019-05-06,2019-05-07,2019-05-09,482,en,False,75641
108313,2019-05-02,2019-05-20,2019-05-22,482,it,False,4082896
108314,2019-05-08,2019-05-09,2019-05-10,1370,en,False,105243
108315,2019-05-07,2019-05-07,2019-05-08,1370,en,False,1843299
108316,2019-05-01,2019-05-01,2019-05-04,64,en,False,1504887
108317,2019-05-03,2019-06-01,2019-06-08,1512,he,False,38834
108319,2019-05-01,2019-05-17,2019-05-18,64,en,False,80180
108320,2019-05-04,2019-05-04,2019-05-06,482,en,False,9521500
108321,2019-05-01,2019-05-03,2019-05-04,482,en,False,8797016
108322,2019-05-01,2019-05-03,2019-05-04,482,en,False,8797016
108324,2019-05-02,2019-05-03,2019-05-04,482,fi,False,51683
108326,2019-05-08,2019-05-08,2019-05-10,482,en,False,1112669
108327,2019-05-08,2019-05-09,2019-05-10,2502,en,True,5056418
108328,2019-05-02,2019-05-10,2019-05-17,1962,it,False,1409650
108331,2019-05-06,2019-05-17,2019-05-20,2686,en,False,2337038
108332,2019-05-02,2019-05-13,2019-05-15,1232,en,False,9287
108333,2019-05-02,2019-05-02,2019-05-03,482,en,False,69021
108336,2019-05-01,2019-05-19,2019-05-22,860,de,False,6870
108339,2019-05-01,2019-05-06,2019-05-07,482,en,False,119944
108340,2019-05-03,2019-05-17,2019-05-18,482,en,False,66569
108344,2019-05-04,2019-05-30,2019-05-31,1892,de,False,1013589
108349,2019-04-30,2019-05-26,2019-05-27,1806,pl,False,4336472
108350,2019-04-30,2019-05-16,2019-05-17,482,da,False,4336472
108351,2019-05-01,2019-05-04,2019-05-05,2242,en,False,8889076
108352,2019-05-01,2019-05-27,2019-05-29,297,en,False,103453
108353,2019-04-30,2019-05-03,2019-05-04,1806,nl,False,107289
108354,2019-05-03,2019-05-10,2019-05-11,482,en,False,987021
108359,2019-05-08,2019-05-10,2019-05-12,482,en,False,980709
108364,2019-04-30,2019-05-13,2019-05-17,482,he,False,2906206
108366,2019-05-03,2019-05-04,2019-05-05,2718,en,False,1138459
108367,2019-05-04,2019-05-06,2019-05-07,2242,en,False,6060248
108369,2019-05-03,2019-05-31,2019-06-03,1304,en,False,3586898
108370,2019-05-07,2019-05-08,2019-05-12,1758,de,False,54599
108372,2019-05-03,2019-05-04,2019-05-06,482,en,False,12274
108374,2019-05-07,2019-05-08,2019-05-09,2502,en,False,5104872
108377,2019-05-02,2019-05-02,2019-05-03,1952,en,False,318966
108378,2019-05-03,2019-05-11,2019-05-12,482,en,False,43746
108379,2019-05-01,2019-05-02,2019-05-03,1370,en,False,6957994
108380,2019-05-04,2019-05-18,2019-05-21,482,en,False,4777298
108381,2019-05-02,2019-05-07,2019-05-08,1370,en,False,6957994
108384,2019-05-02,2019-05-12,2019-05-13,38,en,False,1944223
108385,2019-05-04,2019-05-25,2019-05-26,648,de,False,147730
108386,2019-05-08,2019-05-17,2019-05-18,64,en,False,1207502
108387,2019-05-04,2019-05-24,2019-05-27,275,it,False,50634
108391,2019-05-07,2019-05-24,2019-05-26,257,en,False,443341
108394,2019-04-30,2019-05-14,2019-05-15,1806,nl,False,855431
108395,2019-05-03,2019-05-18,2019-05-19,1232,en,False,355486
108396,2019-04-30,2019-05-08,2019-05-17,2060,sv,False,855431
108397,2019-05-03,2019-05-18,2019-05-19,1304,en,False,355486
108399,2019-05-04,2019-05-25,2019-05-27,482,en,False,355486
108400,2019-05-08,2019-05-09,2019-05-12,2614,en,False,10262826
108403,2019-05-04,2019-05-11,2019-05-12,482,sv,False,7110314
108404,2019-05-03,2019-05-19,2019-05-21,482,en,False,9228596
108408,2019-05-03,2019-05-17,2019-05-20,482,en,False,467566
108409,2019-05-07,2019-05-08,2019-05-11,1760,en,False,94464
108410,2019-05-02,2019-05-04,2019-05-05,2502,en,False,11071400
108412,2019-05-07,2019-05-16,2019-05-19,482,en,False,67077
108413,2019-05-08,2019-05-15,2019-05-18,1232,en,False,67077
108414,2019-05-03,2019-05-03,2019-05-04,2242,en,False,12057206
